2,3,11,0
1,3,4,1200
1,3,0,0
2,3,4,350
1,3,4,300
2,3,0,0
1,3,0,0
1,3,0,550
2,5,0,102
2,3,4,0
1,3,0,800
2,5,0,1644
1,5,2,500
2,3,3,172
2,3,9,0
1,3,7,0
2,5,2,0
1,3,0,300
2,3,0,70
1,3,4,0
1,5,5,622
2,3,7,0
2,3,0,0
2,3,0,1000
1,3,5,800
1,3,3,400
2,3,4,0
1,3,2,400
2,3,2,400
2,5,11,96
1,5,4,0
1,5,1,0
1,3,0,700
2,5,4,300
1,3,4,1100
1,3,3,1760
2,3,7,250
1,3,5,0
1,3,2,0
1,3,0,0
1,3,4,622
2,5,4,0
2,3,6,0
1,2,10,1000
2,5,5,400
1,3,5,120
1,3,0,700
2,3,1,0
1,5,4,700
2,3,2,200
1,5,11,0
2,3,11,0
1,3,3,2000
2,5,3,0
2,3,0,0
2,3,2,100
1,3,5,0
2,3,7,0
1,5,2,71
2,5,8,0
1,3,2,1400
2,5,1,0
1,3,3,0
1,3,0,0
2,3,4,0
1,3,0,250
2,3,0,102
2,3,0,0
1,3,7,622
2,3,7,0
1,3,10,1100
2,2,11,0
1,3,4,900
2,3,0,0
1,3,3,0
1,5,0,622
1,5,2,200
1,5,3,800
2,5,4,0
2,3,0,800
1,3,3,680
2,3,4,788
1,3,5,0
2,3,3,0
1,3,0,0
1,3,5,800
1,3,6,0
1,3,5,0
2,3,8,622
2,3,4,0
1,5,0,0
1,3,3,0
2,3,4,237
1,3,5,1244
2,3,1,1244
1,3,11,850
2,5,4,622
1,3,4,622
2,5,15,1500
2,3,7,185
2,3,15,2500
1,5,11,3500
2,5,14,1200
1,5,0,1100
1,3,4,622
2,3,2,380
1,3,4,0
2,3,12,1224
1,5,1,35000
2,3,12,15622
1,3,12,0
1,3,9,7000
2,5,11,1000
1,3,11,3000
2,3,4,0
2,3,11,1000
2,3,4,0
2,3,0,0
1,5,3,1800
2,5,3,0
1,5,7,3000
2,5,11,3000
2,5,0,0
1,5,11,1800
2,5,11,2500
1,5,11,1100
2,5,15,0
2,3,11,0
1,5,4,3000
2,5,15,0
1,5,5,0
1,5,0,0
1,5,15,3000
2,2,12,900
1,3,12,0
2,3,2,0
1,5,3,800
2,3,0,120
1,5,0,0
1,5,14,5000
2,5,14,4500
2,5,15,2250
1,3,4,4500
2,3,15,3500
1,3,3,1500
2,3,0,1000
1,3,0,0
2,3,0,0
2,3,9,132
1,3,4,1200
1,3,4,100
1,3,0,0
1,3,0,0
1,3,3,1344
1,3,10,600
2,3,5,187
1,5,4,0
1,3,0,0
1,5,0,1244
2,3,1,1244
1,5,15,14300
2,3,0,622
1,5,0,1244
1,3,1,0
1,3,11,622
2,3,11,798
1,3,0,0
2,3,0,0
1,5,4,622
2,3,12,102
1,3,0,0
2,3,0,0
1,3,11,645
2,3,11,0
2,3,0,0
1,3,0,300
2,3,0,225
2,5,8,150
1,3,1,300
1,3,0,1244
1,3,1,40
2,3,0,104
1,3,1,0
1,3,4,2500
2,3,15,870
2,3,10,0
1,3,6,0
1,3,0,945
2,3,0,1244
1,3,4,1900
2,3,4,2500
1,5,6,0
2,5,0,0
1,3,0,1000
2,5,5,0
2,5,11,622
1,5,11,2222
2,5,3,0
2,5,1,0
2,3,1,622
2,3,0,622
2,3,2,0
1,5,0,622
2,5,2,872
1,3,0,1244
2,3,5,942
1,5,5,622
1,3,5,622
2,3,7,102
1,3,0,0
1,3,0,450
2,3,1,622
1,3,4,300
2,3,8,102
2,3,0,0
1,5,5,1200
2,2,5,198
1,3,5,0
2,3,5,0
2,3,5,0
2,3,2,0
2,3,2,320
1,3,10,750
2,3,5,125
1,5,11,600
2,1,8,134
2,5,0,0
1,5,0,0
1,3,4,550
2,5,3,0
1,3,0,3144
2,5,3,0
1,5,11,0
2,5,11,0
1,5,0,0
2,5,6,274
1,3,2,140
1,5,0,0
1,3,0,0
1,3,6,0
2,3,5,0
1,3,1,0
1,2,4,0
2,5,0,780
1,5,9,300
1,3,7,2500
2,5,11,700
1,5,0,0
1,5,0,622
2,3,0,622
2,3,0,0
1,5,4,530
2,3,6,0
2,3,0,0
2,5,0,0
1,5,0,0
1,3,0,1422
2,3,0,622
2,3,0,1866
1,5,3,319
2,5,1,0
2,5,2,162
2,5,0,0
1,3,3,1622
2,3,11,0
1,3,4,872
2,3,4,272
2,3,10,0
2,3,6,0
2,3,0,0
1,3,4,600
2,3,4,134
1,5,2,0
2,3,0,0
1,2,3,250
2,2,6,102
2,2,9,0
1,2,1,0
1,2,4,560
2,3,8,166
2,3,0,0
1,3,0,0
1,3,2,1000
2,3,2,352
2,3,2,0
2,3,0,0
1,3,0,0
2,5,2,1244
2,3,5,0
1,5,4,1500
2,5,8,0
1,5,5,7000
2,3,15,2000
2,3,11,622
1,3,4,3000
2,3,3,500
1,3,0,800
2,5,0,82
1,3,1,0
1,5,0,0
1,5,0,1000
2,5,4,466
1,5,4,0
1,5,3,0
2,5,0,622
1,3,7,100
1,3,7,0
1,2,5,600
2,3,6,602
2,5,0,0
1,5,2,1122
2,5,2,622
2,5,11,102
1,5,0,0
1,3,12,1200
2,3,11,300
1,3,8,800
2,3,8,0
2,5,0,0
1,3,8,1000
2,3,15,2800
1,3,6,0
1,3,0,0
1,5,5,1500
2,5,11,730
1,3,11,500
2,3,7,0
2,3,15,2500
1,5,15,6250
1,3,15,0
2,3,15,1900
1,3,11,350
2,3,9,0
1,3,9,0
1,2,0,270
1,3,1,792
1,3,1,400
2,5,0,622
1,3,0,622
2,2,15,2100
1,3,8,1500
1,3,7,0
2,2,4,0
1,2,0,0
1,3,8,700
2,3,3,230
2,3,6,0
1,3,6,0
1,3,3,0
1,3,0,0
2,3,0,0
2,3,8,622
2,3,2,0
1,3,11,750
2,3,9,708
1,3,8,1000
2,3,8,200
1,3,0,0
2,3,4,267
1,2,5,0
1,3,6,200
1,3,3,0
2,5,1,0
2,3,11,654
2,3,0,0
2,5,0,0
2,5,15,3600
1,3,6,0
1,2,6,650
2,2,7,500
1,5,10,450
1,5,8,2500
2,5,15,2000
1,5,9,622
2,5,5,0
2,3,2,0
1,3,2,622
2,3,4,102
2,3,8,0
2,3,2,622
1,3,5,500
2,3,11,500
2,5,11,700
1,5,6,400
2,5,10,622
1,5,8,0
2,2,0,622
2,2,4,64
1,2,6,622
1,2,10,0
1,3,7,0
1,3,5,0
2,3,0,0
2,3,15,2300
1,3,4,0
2,3,9,0
2,3,5,0
1,3,0,0
2,2,2,622
2,2,11,0
1,3,9,0
2,3,13,780
1,5,8,600
2,3,4,134
1,3,4,0
1,5,0,0
1,5,10,2000
2,5,4,0
1,5,11,0
2,5,2,0
1,3,3,622
2,3,9,622
1,3,0,215
2,3,4,80
1,3,0,450
2,3,0,198
1,3,2,0
1,3,0,0
2,3,0,0
1,3,0,0
2,3,5,1000
2,3,11,80
2,3,0,0
1,5,6,340
2,2,4,166
2,3,3,0
2,2,2,0
2,3,0,0
1,5,4,300
2,5,8,134
2,5,0,0
2,5,0,0
1,5,0,150
1,3,4,300
2,3,0,622
1,3,4,622
2,3,6,102
1,3,0,0
1,5,1,1100
2,2,4,134
1,2,2,0
1,3,0,0
1,5,2,700
2,5,0,64
2,5,8,0
1,5,3,0
2,5,3,0
1,5,3,170
2,3,4,622
1,3,0,640
2,5,0,0
2,3,0,622
1,5,11,2400
2,3,11,0
1,5,8,850
2,5,11,0
1,5,0,0
2,5,0,0
1,3,5,2000
2,5,8,164
1,3,6,0
1,5,4,0
1,5,0,0
1,3,10,700
2,5,4,134
2,5,3,0
1,3,1,0
1,5,3,600
2,3,4,230
2,5,5,0
2,3,5,0
2,3,1,0
2,5,0,0
2,5,0,0
1,2,4,2000
2,3,8,0
2,3,8,0
1,3,5,562
2,3,4,0
1,5,0,0
1,3,0,1244
2,2,8,622
1,3,8,1200
2,3,9,0
1,3,11,2000
2,5,11,0
1,5,0,0
1,5,3,300
1,5,4,622
2,3,1,622
1,5,9,1200
2,3,9,0
1,3,0,0
2,3,4,198
1,5,5,0
2,3,3,0
2,3,3,0
1,3,1,0
1,2,0,1020
2,3,4,0
2,3,8,732
1,5,4,2000
1,3,10,0
2,5,1,0
1,3,7,622
2,3,10,622
1,3,4,0
1,3,0,0
1,5,0,350
2,5,3,622
1,3,5,1244
2,3,4,1200
2,3,11,1200
2,3,11,750
2,5,4,13622
1,3,4,5000
1,3,2,0
1,5,13,3700
2,5,9,0
1,3,7,800
2,3,8,0
1,5,0,0
2,3,11,0
1,3,15,1244
2,3,11,0
2,3,7,0
2,3,1,0
2,3,8,1700
2,3,0,0
2,3,0,0
1,5,5,5000
2,3,5,1622
2,5,3,0
1,2,8,0
2,3,0,622
2,3,15,1589
1,3,11,3000
1,3,0,0
2,3,0,0
1,3,15,3000
2,3,11,622
1,3,5,0
1,3,5,3200
2,5,4,1822
1,3,8,1200
1,3,7,1000
1,3,5,200
1,5,11,2000
2,3,11,800
1,5,0,0
2,5,8,1800
1,5,8,0
1,5,10,0
1,3,9,1000
2,3,5,140
2,5,9,0
1,3,5,0
1,3,8,800
2,5,11,700
1,5,0,0
1,3,0,0
1,5,4,1500
1,5,0,622
2,3,3,1244
1,3,0,0
1,2,2,622
2,3,0,622
2,3,11,622
2,3,3,80
2,5,0,0
1,3,3,900
2,3,7,150
1,3,3,0
1,3,1,0
1,3,0,0
2,3,11,1000
1,5,0,622
1,3,0,1244
1,3,0,0
1,3,8,1000
2,3,11,900
2,3,4,0
2,5,3,300
1,3,2,622
1,3,6,3300
2,2,4,0
1,3,14,1500
2,3,2,682
1,3,11,622
2,3,10,0
1,3,11,850
2,3,15,3691
1,3,7,0
2,3,4,790
2,3,11,0
1,3,8,2500
2,3,9,0
1,3,0,622
2,3,0,0
1,3,3,0
2,5,4,260
2,3,1,0
2,5,0,0
1,5,0,0
1,5,6,150
2,4,3,260
2,5,3,0
1,4,1,0
1,4,1,70
2,4,0,0
1,3,8,900
2,3,11,0
1,3,0,0
1,1,0,0
1,5,0,724
2,5,8,0
1,5,7,0
1,3,7,1890
2,3,5,0
1,3,3,400
1,3,0,200
2,2,4,0
1,1,0,0
1,2,0,750
2,3,11,0
1,2,4,100
2,1,9,396
1,3,0,0
1,3,0,120
2,3,4,622
1,5,8,400
1,5,4,0
1,1,6,0
1,3,0,350
1,3,4,0
1,5,8,1422
2,3,0,622
1,3,11,2622
2,3,11,0
1,5,0,0
1,3,9,600
2,3,5,0
2,3,0,0
1,3,0,0
1,5,1,300
2,3,8,130
1,2,0,0
2,5,0,0
1,3,15,1400
2,3,4,0
1,3,5,100
1,5,8,1622
2,3,11,200
2,3,7,0
1,3,5,620
2,5,13,933
1,5,0,0
1,3,0,1244
2,3,8,622
1,3,5,0
1,5,6,4622
2,5,6,622
2,5,15,5000
1,5,11,0
1,5,10,0
1,3,0,0
1,3,7,180
1,5,1,0
2,3,2,698
1,5,9,0
2,3,15,1000
1,5,11,622
1,3,5,0
1,3,0,0
1,3,11,700
2,5,8,64
2,3,2,0
1,5,0,0
1,3,11,1200
2,3,9,0
2,5,4,200
2,3,4,287
1,5,3,0
1,3,8,0
1,5,11,650
1,3,8,700
2,3,8,0
2,2,1,0
1,5,3,622
2,5,0,0
1,3,0,622
2,3,11,1000
2,3,11,0
2,3,6,595
2,3,9,0
2,3,0,0
1,3,0,0
1,3,8,2000
2,3,6,0
1,3,11,1600
2,5,11,0
2,3,5,0
1,3,4,622
2,3,11,0
2,3,11,0
2,3,8,0
1,3,5,1000
2,3,15,3500
1,5,11,4622
2,3,11,7000
2,3,15,6220
2,5,15,2400
1,5,13,10000
1,3,3,0
1,3,4,622
2,3,4,0
1,4,0,3000
2,3,15,680
1,3,1,0
1,3,0,0
1,5,4,1866
2,3,11,1866
1,5,15,1866
1,3,15,1244
2,5,8,0
1,3,11,0
2,5,13,0
2,5,0,0
1,3,14,6000
2,5,14,0
1,3,2,0
2,5,15,2540
1,5,12,900
2,5,10,410
1,5,8,0
1,3,0,3732
2,3,6,0
1,3,12,0
2,3,11,3110
1,5,9,0
2,3,11,0
1,3,0,0
2,3,14,622
1,3,0,0
1,5,11,1866
1,5,0,1422
2,3,15,2488
2,3,6,0
1,5,11,2500
2,3,12,830
2,5,0,0
2,5,0,1244
1,3,12,1500
1,5,15,7500
2,5,15,6000
1,4,15,1244
2,5,15,2400
1,5,4,0
2,2,12,105
1,3,4,400
2,3,8,0
1,3,8,0
1,3,0,300
2,3,11,102
2,3,0,0
1,3,11,1500
2,3,11,600
1,5,0,0
2,3,5,0
1,5,15,2000
2,3,9,0
2,5,5,0
1,5,4,0
1,5,5,0
1,3,4,0
1,5,2,0
1,3,11,0
2,5,0,622
1,3,0,622
2,3,8,560
1,3,4,200
1,3,0,0
2,3,0,0
2,3,0,0
1,5,11,622
2,3,11,0
1,5,0,0
2,5,11,1224
2,3,3,770
1,3,8,0
2,3,0,0
2,5,4,0
2,3,0,0
1,3,12,5500
1,3,10,700
2,3,8,0
2,3,5,0
1,3,0,0
2,3,0,0
1,3,0,0
1,3,11,900
2,3,11,340
2,3,6,0
2,3,3,0
1,3,2,0
1,3,0,0
1,3,0,0
2,3,8,622
2,3,13,0
2,3,0,622
1,3,15,3000
2,3,11,0
1,3,0,0
2,3,11,0
1,5,11,1800
2,5,15,2000
2,5,11,1400
1,5,9,0
2,5,2,0
1,5,11,3000
2,5,15,3000
1,5,8,0
1,5,11,2200
2,3,14,1300
1,5,6,0
1,5,13,0
1,5,11,0
1,3,4,0
2,5,4,240
1,3,5,0
2,5,11,0
2,5,0,0
1,3,3,0
2,3,15,2300
2,3,15,4000
1,5,0,0
2,3,11,0
1,3,11,800
2,5,0,0
1,3,11,622
2,5,10,0
1,3,4,600
2,3,5,134
2,3,3,0
1,3,1,0
2,3,7,0
1,3,11,800
2,3,8,0
1,3,0,0
1,3,0,0
2,3,0,622
2,3,15,1866
1,3,13,0
2,3,14,0
2,5,0,0
2,3,11,820
2,3,4,0
1,5,15,8000
2,5,15,2500
1,3,0,622
2,3,8,596
2,3,11,0
1,3,8,0
1,3,8,0
2,3,6,0
2,3,6,0
2,3,4,0
2,3,8,380
1,3,5,0
2,3,0,0
1,3,11,622
2,3,10,0
2,3,0,0
1,3,8,2800
2,3,11,0
1,3,14,622
2,3,15,800
1,5,11,1244
2,3,15,0
2,3,5,0
2,3,0,162
1,3,0,250
1,3,2,0
1,3,6,622
1,5,0,990
2,3,4,0
1,5,8,0
1,5,4,400
2,3,2,0
2,5,0,622
2,3,8,200
2,3,12,1866
2,3,8,2134
1,3,6,1500
1,5,8,0
2,3,2,0
1,3,0,250
2,3,3,372
1,3,3,0
2,3,4,0
2,3,2,0
1,3,0,0
2,3,0,0
2,3,0,0
1,3,0,622
1,3,4,400
2,3,1,390
1,3,4,0
2,3,3,0
2,3,1,0
1,3,0,0
1,3,0,0
2,3,0,0
1,3,0,0
2,3,3,500
1,3,5,500
1,3,5,0
1,3,5,0
2,3,10,150
2,3,8,150
1,3,2,0
1,3,15,800
2,3,12,800
1,3,0,0
2,3,1,500
1,3,0,300
2,3,0,0
2,3,0,0
1,5,2,1200
2,3,0,200
2,3,5,0
2,3,5,0
1,5,4,0
2,3,7,640
1,3,6,200
1,3,9,0
1,3,9,0
2,3,0,480
1,3,0,0
1,2,1,0
1,3,11,665
2,3,0,0
1,5,4,0
1,3,5,0
1,3,0,400
2,5,1,200
1,3,0,0
1,3,0,0
2,5,0,0
1,3,8,1222
2,2,0,622
1,2,13,1000
2,3,10,0
1,3,11,1600
2,5,15,2500
2,3,7,0
2,3,4,0
2,5,0,0
1,3,11,800
2,5,15,2200
1,5,7,0
1,3,11,622
2,3,15,2200
1,3,7,700
2,3,15,4000
2,3,11,1242
1,3,0,0
2,3,7,756
2,3,5,0
1,3,3,0
2,5,0,0
1,2,5,800
2,3,4,300
2,3,4,0
1,3,4,0
1,3,0,0
1,3,5,622
2,3,4,622
1,3,0,622
2,5,4,0
1,3,7,760
2,3,11,800
2,3,3,0
1,3,2,300
2,3,0,198
1,3,0,0
2,3,1,0
1,3,0,0
1,3,0,0
1,3,11,814
2,3,6,0
1,3,8,0
1,5,3,622
1,3,5,0
1,3,3,0
1,3,11,622
2,3,11,0
1,3,0,0
1,3,15,2500
2,3,11,622
1,3,11,630
1,3,11,1200
1,3,0,0
1,3,2,600
2,3,8,0
2,3,5,0
1,3,11,1866
1,3,11,700
1,3,3,622
1,3,11,360
2,3,3,474
1,5,3,622
1,5,3,1000
2,5,11,622
1,3,9,0
2,3,7,0
2,3,5,0
2,5,0,0
2,3,0,0
1,3,0,0
2,3,10,0
1,3,11,622
1,3,8,1244
1,3,8,800
2,3,10,0
1,4,9,500
2,3,9,166
2,5,0,0
1,3,0,0
2,3,0,0
1,3,0,0
2,3,15,2180
1,2,0,800
2,3,11,300
1,3,4,0
2,3,12,700
1,3,0,0
1,3,7,800
2,5,4,724
1,3,7,0
1,3,4,0
1,3,0,622
1,3,5,400
2,3,8,100
1,3,11,400
2,3,7,0
1,3,0,1244
2,5,0,622
2,5,15,2400
2,3,15,2500
2,3,11,0
1,3,14,1866
1,3,0,0
2,3,0,762
1,3,9,0
1,5,11,1700
2,3,11,0
1,5,6,0
1,3,8,622
2,3,11,250
1,5,7,1000
2,3,14,2000
2,3,0,622
1,3,6,0
2,3,3,260
1,3,0,200
1,3,8,0
1,3,6,0
1,3,11,1800
2,2,11,350
2,3,10,0
1,3,4,0
1,3,0,0
2,3,11,1000
1,3,8,300
2,2,7,0
1,3,7,0
1,5,8,800
2,3,5,0
1,3,0,0
1,2,0,1000
2,3,11,80
2,3,1,0
2,3,11,622
1,3,11,622
1,3,2,0
1,3,0,0
2,3,0,622
1,3,3,1250
1,3,4,300
1,5,7,400
2,2,0,622
1,3,8,0
1,3,4,0
2,3,4,0
1,3,3,0
2,3,1,0
1,3,0,0
1,3,14,2200
2,3,12,900
1,5,9,0
1,3,0,0
1,2,6,400
2,3,6,0
2,2,0,0
2,2,0,0
1,3,5,400
2,3,11,100
2,5,0,0
2,5,8,502
2,3,5,0
2,3,2,622
1,3,15,650
1,3,6,2100
2,3,13,800
1,3,2,1200
2,2,3,500
1,2,9,0
1,3,1,0
1,3,0,0
2,3,0,1244
1,3,0,622
1,3,0,700
2,3,11,700
1,3,8,500
2,3,8,700
1,3,4,0
2,3,3,652
1,3,5,600
1,5,11,500
1,5,7,600
2,3,2,0
1,5,0,0
1,3,4,900
2,3,11,140
1,3,11,0
2,3,5,0
2,3,0,950
1,3,2,0
1,3,5,0
2,2,3,0
2,3,0,0
2,2,0,0
1,3,15,1550
2,3,11,1244
1,3,11,0
1,3,7,0
2,3,5,0
2,4,15,3500
1,5,15,7100
1,3,0,0
1,3,4,1500
2,3,11,2000
2,3,11,0
2,3,6,0
2,3,1,0
2,3,0,200
2,3,10,1150
1,3,0,900
1,5,8,622
2,5,10,150
1,5,0,0
1,3,4,500
2,5,10,600
2,3,4,0
1,3,3,0
2,3,0,0
2,3,8,820
1,3,0,600
2,5,11,300
2,3,11,300
1,3,4,5000
2,3,4,0
1,3,0,2500
2,3,4,320
2,3,7,550
1,3,3,0
1,3,0,850
2,3,4,762
2,5,8,0
1,3,5,0
2,3,5,0
2,3,4,1344
1,3,4,350
1,3,0,100
1,3,2,0
2,3,7,974
1,3,2,0
1,3,2,1000
2,5,12,102
2,5,0,0
1,2,11,2000
2,2,11,402
1,3,9,800
2,3,6,0
2,2,11,80
1,3,0,0
1,3,4,1086
2,5,0,622
1,3,0,120
2,3,0,340
2,3,0,300
1,3,0,350
1,3,4,250
1,3,7,0
2,3,4,0
2,3,0,0
1,3,3,150
2,3,2,0
2,5,0,0
2,3,0,0
1,3,7,600
2,3,7,0
1,3,3,140
2,3,3,292
2,3,7,0
1,3,7,0
2,3,7,0
2,3,6,0
1,3,2,0
1,3,0,622
1,3,8,1800
2,3,4,174
2,3,1,0
2,3,0,0
2,3,0,1744
1,3,0,300
2,3,5,622
1,3,10,800
1,3,0,622
2,3,1,70
2,5,0,0
1,2,0,250
2,3,0,230
1,5,0,0
2,3,11,1413
1,3,0,622
2,3,4,1144
2,3,13,1244
1,5,5,1800
1,3,4,500
2,3,5,0
2,3,2,0
1,5,5,0
1,3,0,0
1,3,15,4622
2,5,11,1800
2,3,7,652
2,3,9,0
1,3,11,900
2,3,8,0
1,3,11,800
2,5,11,744
2,5,0,0
1,5,5,950
2,3,10,0
1,3,0,0
2,3,0,0
1,3,0,622
2,3,6,400
1,3,5,0
2,3,11,740
1,3,4,622
1,3,8,0
1,3,11,2000
2,3,8,0
1,3,9,0
2,3,4,0
1,3,14,2200
1,3,3,1244
2,3,0,622
2,3,3,622
1,3,11,800
2,3,13,1090
1,5,2,1230
2,3,0,622
2,3,8,0
1,5,8,3022
2,5,8,622
1,3,9,1060
2,3,8,140
2,3,10,0
1,3,7,0
1,3,15,5000
2,3,8,0
1,5,3,0
1,3,4,650
2,3,2,722
1,3,7,622
2,3,5,0
1,3,0,1150
2,5,5,622
1,5,0,0
1,3,7,622
2,3,12,1244
1,3,6,1000
2,3,8,166
2,3,2,0
1,3,0,0
1,3,4,600
2,5,11,762
2,5,12,622
2,5,0,0
1,3,4,2030
2,2,4,692
1,5,4,0
1,3,11,0
1,3,5,600
2,5,11,622
2,3,0,0
2,2,8,722
1,3,1,0
1,3,11,622
2,3,6,272
2,3,0,0
2,3,0,0
2,3,0,0
1,3,0,0
1,3,11,400
2,5,11,796
1,3,4,0
1,5,0,0
2,3,0,0
1,3,0,434
2,5,3,0
1,5,0,0
2,3,0,0
2,3,0,0
2,3,4,0
2,5,0,0
2,5,0,0
1,5,0,0
1,3,11,1244
2,3,11,500
1,5,3,0
1,5,0,0
1,3,5,986
2,5,5,305
1,5,2,0
1,3,11,400
1,3,7,0
2,3,14,1700
1,3,10,800
2,5,11,0
2,3,9,0
1,5,2,622
2,3,11,134
1,3,0,600
1,3,8,0
1,3,5,0
2,5,4,1622
1,5,11,933
1,3,11,1600
2,5,11,0
1,5,0,0
1,3,7,1422
2,5,4,622
2,3,1,0
1,3,11,900
2,3,11,830
1,5,0,0
2,5,0,200
1,3,11,1800
2,5,11,230
1,5,11,622
1,3,10,1244
2,3,0,622
1,3,0,1076
2,3,4,712
2,3,3,0
1,5,11,2500
1,3,7,0
1,3,8,0
1,5,0,600
2,3,4,134
1,3,1,0
1,3,0,200
2,3,0,0
2,3,1,0
1,3,1,0
2,3,0,0
1,3,0,0
2,3,0,0
2,3,0,0
1,3,0,0
1,5,4,200
2,3,4,0
1,3,15,1700
2,3,0,0
1,3,5,200
2,3,3,140
1,3,0,0
1,3,2,200
2,3,0,280
1,3,0,0
2,3,0,0
1,3,0,0
1,3,0,150
2,3,1,240
2,3,0,0
1,3,0,0
2,3,0,0
1,3,0,200
2,3,4,166
1,3,0,0
2,3,0,0
2,3,0,0
2,3,0,0
1,3,3,300
2,3,0,0
1,3,0,0
2,3,0,1244
2,3,0,0
1,3,4,200
2,3,0,180
2,3,0,0
1,3,3,622
2,3,3,0
1,3,0,200
2,3,2,280
1,3,2,0
2,3,0,0
2,3,0,0
1,3,15,1700
2,3,0,0
1,3,0,0
2,3,0,622
1,5,11,1050
2,5,11,200
2,5,0,0
2,3,0,510
1,3,9,80
2,5,6,100
1,3,4,0
1,5,11,1250
2,3,2,70
1,3,11,3500
2,3,11,630
1,5,11,0
1,5,8,0
2,5,8,0
2,3,0,724
1,3,3,280
1,3,4,300
1,3,7,150
2,3,0,622
1,3,0,0
1,3,4,450
2,3,0,762
1,3,4,0
1,3,11,622
2,3,11,350
2,3,11,622
1,5,15,2300
2,2,10,492
2,3,2,0
1,3,0,0
2,3,0,0
2,3,0,922
2,5,9,0
1,5,0,0
2,3,11,620
1,3,4,500
2,5,9,0
2,5,4,0
1,5,0,0
2,5,11,2500
1,5,6,2000
1,5,4,0
2,5,2,0
1,3,0,800
2,3,4,300
1,3,11,905
2,3,10,0
1,3,5,0
2,3,3,0
1,5,0,0
1,3,0,1244
1,3,0,200
1,3,7,0
1,3,4,300
1,3,2,0
2,3,11,600
2,3,10,0
1,5,0,0
1,3,14,2000
2,5,10,70
2,3,9,0
2,3,7,0
2,3,3,0
1,3,3,700
2,5,10,0
2,5,0,0
1,5,0,672
2,3,0,622
1,3,10,0
1,3,4,0
1,3,0,722
1,3,11,622
2,3,12,3000
1,3,0,0
1,3,15,1500
2,3,4,3460
2,3,6,0
1,3,0,0
2,3,0,250
1,3,0,622
2,3,8,0
2,3,1,0
2,3,0,0
2,3,0,0
1,3,11,1200
2,3,7,0
1,3,0,0
1,3,0,0
1,3,4,622
2,3,4,0
1,3,6,0
1,3,5,0
2,3,6,622
1,3,0,0
1,3,0,900
2,5,0,162
1,5,7,0
2,5,7,0
1,5,3,0
1,5,1,0
1,3,0,200
2,3,0,400
2,3,0,0
2,3,0,0
1,3,4,340
2,3,11,134
1,3,1,0
2,3,0,0
1,3,4,0
1,3,3,572
2,3,0,0
1,3,5,0
1,3,3,0
2,3,3,0
2,3,0,0
1,5,2,350
2,5,7,0
1,5,0,0
1,4,0,350
2,4,0,224
1,3,3,0
1,3,1,0
1,3,1,0
1,3,0,0
1,3,0,0
2,3,2,622
1,5,8,300
2,3,11,622
1,3,0,0
1,3,3,200
2,3,0,0
1,3,0,100
2,3,5,622
2,3,0,622
1,5,11,622
1,5,11,622
1,5,7,0
1,3,1,100
2,3,5,0
2,3,0,0
1,3,0,0
1,3,0,600
2,3,0,500
1,3,7,0
1,3,5,0
2,3,7,0
1,3,5,0
2,3,1,0
1,3,0,0
1,3,0,0
1,3,0,0
2,5,3,1244
2,3,4,0
2,3,0,0
1,3,2,500
2,3,8,166
1,3,6,0
1,3,4,0
1,3,0,180
2,3,0,190
1,3,2,0
1,3,1,0
2,3,0,0
2,3,0,0
2,3,7,782
2,3,3,0
2,3,3,0
1,3,0,0
2,3,0,0
1,3,0,0
2,3,0,0
1,5,0,500
2,3,2,300
2,3,0,0
2,5,6,0
1,5,5,0
1,3,3,0
1,3,3,0
2,3,0,0
1,3,0,0
1,3,5,150
2,3,5,0
1,3,0,0
2,3,0,0
1,3,0,540
2,3,5,0
1,5,1,0
2,3,0,0
1,5,0,0
2,5,0,0
2,5,8,166
1,3,4,622
2,3,0,0
1,5,0,0
1,3,3,0
1,3,8,0
2,3,11,832
2,3,5,0
1,3,3,150
2,3,5,0
1,3,11,622
2,3,11,800
1,3,10,150
1,3,0,100
2,3,4,0
1,3,4,0
2,3,0,0
1,3,0,0
2,3,0,230
1,3,0,3000
2,3,4,0
2,3,3,0
1,3,0,0
1,3,0,0
2,3,10,622
2,3,11,622
1,3,0,0
1,5,8,200
2,3,9,0
2,3,0,0
1,3,0,0
2,5,4,622
1,3,0,622
1,3,10,0
1,3,8,0
2,3,8,0
1,3,4,0
1,4,8,622
2,3,0,622
2,3,1,0
2,3,0,0
1,5,3,622
2,5,8,70
1,5,4,200
1,3,4,200
1,3,7,0
1,3,9,200
2,5,6,0
1,3,0,0
2,3,0,0
2,5,3,692
1,3,8,0
2,3,9,0
2,3,10,0
2,2,8,0
1,5,0,1022
2,3,5,686
1,5,5,0
1,3,0,0
1,3,3,1394
2,3,4,164
1,3,3,0
2,3,2,0
2,3,2,0
1,3,2,330
2,3,4,166
1,5,6,0
1,3,4,0
1,3,1,0
1,3,3,500
2,3,0,262
2,3,6,0
2,5,3,0
2,3,0,0
1,3,0,0
2,3,0,0
2,3,0,0
1,5,1,500
2,5,0,70
1,5,8,0
1,3,3,400
2,2,7,0
1,5,0,0
2,3,0,0
1,3,8,622
2,3,0,60
1,3,0,0
2,3,4,480
1,3,4,0
2,5,1,0
1,3,0,0
1,5,0,0
1,3,0,0
1,5,0,950
2,4,0,0
1,5,7,0
1,5,11,0
1,3,5,0
